"LastModified","Created","SizeKB","RelativePath"
"2025-12-02 19:27","2026-02-23","0.9","bmad\.bmad\bmb\reference\workflows\meal-prep-nutrition\templates\profile-section.md"
"2025-12-02 19:27","2026-02-23","0.4","bmad\.bmad\bmb\reference\workflows\meal-prep-nutrition\templates\strategy-section.md"
"2025-12-02 19:27","2026-02-23","0.5","bmad\.bmad\bmb\reference\workflows\meal-prep-nutrition\templates\shopping-section.md"
"2025-12-02 19:27","2026-02-23","5.7","bmad\.bmad\bmb\reference\workflows\meal-prep-nutrition\steps\step-04-strategy.md"
"2025-12-02 19:27","2026-02-23","5.1","bmad\.bmad\bmb\reference\workflows\meal-prep-nutrition\steps\step-03-assessment.md"
"2025-12-02 19:27","2026-02-23","4.9","bmad\.bmad\bmb\reference\workflows\meal-prep-nutrition\steps\step-05-shopping.md"
"2025-12-02 19:27","2026-02-23","0.6","bmad\.bmad\bmb\reference\workflows\meal-prep-nutrition\templates\assessment-section.md"
"2025-12-02 19:27","2026-02-23","5.7","bmad\.bmad\bmb\reference\workflows\meal-prep-nutrition\steps\step-06-prep-schedule.md"
"2025-12-02 19:27","2026-02-23","4.9","bmad\.bmad\bmb\workflows\create-agent\data\reference\workflows\meal-prep-nutrition\steps\step-05-shopping.md"
"2025-12-02 19:27","2026-02-23","14.5","bmad\.bmad\bmm\docs\quick-start.md"
"2025-12-02 19:27","2026-02-23","8.3","bmad\.bmad\bmm\docs\README.md"
"2025-12-02 19:27","2026-02-23","11.2","bmad\.bmad\bmm\docs\quick-flow-solo-dev.md"
"2025-12-02 19:27","2026-02-23","14.4","bmad\.bmad\bmm\docs\glossary.md"
"2025-12-02 19:27","2026-02-23","7","bmad\.bmad\bmm\docs\party-mode.md"
"2025-12-02 19:27","2026-02-23","14.5","bmad\.bmad\bmm\docs\workflow-document-project-reference.md"
"2025-12-02 19:27","2026-02-23","8.7","bmad\.bmad\bmm\docs\workflows-analysis.md"
"2025-12-02 19:27","2026-02-23","12.7","bmad\.bmad\bmm\docs\workflow-architecture-reference.md"
"2025-12-02 19:27","2026-02-23","15.2","bmad\.bmad\bmm\docs\scale-adaptive-system.md"
"2025-12-02 19:27","2026-02-23","32.7","bmad\.bmad\bmm\docs\test-architecture.md"
"2025-12-02 19:27","2026-02-23","1.4","bmad\.bmad\bmm\data\project-context-template.md"
"2025-12-02 19:27","2026-02-23","0.8","bmad\.bmad\bmm\data\README.md"
"2025-12-02 19:27","2026-02-23","6.2","bmad\.bmad\bmm\data\documentation-standards.md"
"2025-12-02 19:27","2026-02-23","6.9","bmad\.bmad\bmm\agents\tech-writer.md"
"2025-12-02 19:27","2026-02-23","5.3","bmad\.bmad\bmm\agents\ux-designer.md"
"2025-12-02 19:27","2026-02-23","19.7","bmad\.bmad\bmm\docs\enterprise-agentic-development.md"
"2025-12-02 19:27","2026-02-23","21.3","bmad\.bmad\bmm\docs\faq.md"
"2025-12-02 19:27","2026-02-23","23.1","bmad\.bmad\bmm\docs\brownfield-guide.md"
"2025-12-02 19:27","2026-02-23","34.4","bmad\.bmad\bmm\docs\agents-guide.md"
"2025-12-02 19:27","2026-02-23","12.7","bmad\.bmad\bmm\docs\bmad-quick-flow.md"
"2025-12-02 19:27","2026-02-23","0.4","bmad\.bmad\bmb\workflows\create-agent\data\reference\workflows\meal-prep-nutrition\templates\strategy-section.md"
"2025-12-02 19:27","2026-02-23","0.5","bmad\.bmad\bmb\workflows\create-agent\data\reference\workflows\meal-prep-nutrition\templates\shopping-section.md"
"2025-12-02 19:27","2026-02-23","5.3","bmad\.bmad\bmb\workflows\create-agent\steps\step-01-brainstorm.md"
"2025-12-02 19:27","2026-02-23","9.5","bmad\.bmad\bmb\workflows\create-agent\steps\step-03-persona.md"
"2025-12-02 19:27","2026-02-23","7.9","bmad\.bmad\bmb\workflows\create-agent\steps\step-02-discover.md"
"2025-12-02 19:27","2026-02-23","0.6","bmad\.bmad\bmb\workflows\create-agent\data\reference\workflows\meal-prep-nutrition\templates\assessment-section.md"
"2025-12-02 19:27","2026-02-23","5.7","bmad\.bmad\bmb\workflows\create-agent\data\reference\workflows\meal-prep-nutrition\steps\step-06-prep-schedule.md"
"2025-12-02 19:27","2026-02-23","1.3","bmad\.bmad\bmb\workflows\create-agent\data\reference\workflows\meal-prep-nutrition\templates\nutrition-plan.md"
"2025-12-02 19:27","2026-02-23","0.9","bmad\.bmad\bmb\workflows\create-agent\data\reference\workflows\meal-prep-nutrition\templates\profile-section.md"
"2025-12-02 19:27","2026-02-23","0.5","bmad\.bmad\bmb\workflows\create-agent\data\reference\workflows\meal-prep-nutrition\templates\prep-schedule-section.md"
"2025-12-02 19:27","2026-02-23","8.6","bmad\.bmad\bmm\testarch\knowledge\api-request.md"
"2025-12-02 19:27","2026-02-23","9.6","bmad\.bmad\bmm\testarch\knowledge\auth-session.md"
"2025-12-02 19:27","2026-02-23","17.7","bmad\.bmad\bmm\docs\workflows-solutioning.md"
"2025-12-02 19:27","2026-02-23","5.3","bmad\.bmad\bmm\docs\workflows-implementation.md"
"2025-12-02 19:27","2026-02-23","14.5","bmad\.bmad\bmm\docs\workflows-planning.md"
"2025-12-02 19:27","2026-02-23","27.5","bmad\.bmad\bmm\testarch\knowledge\contract-testing.md"
"2025-12-02 19:27","2026-02-23","15","bmad\.bmad\bmm\testarch\knowledge\data-factories.md"
"2025-12-02 19:27","2026-02-23","15.8","bmad\.bmad\bmm\testarch\knowledge\component-tdd.md"
"2025-12-02 19:27","2026-02-23","6.4","bmad\.bmad\bmm\testarch\knowledge\burn-in.md"
"2025-12-02 19:27","2026-02-23","19.8","bmad\.bmad\bmm\testarch\knowledge\ci-burn-in.md"
"2025-12-02 19:27","2026-04-04","21.3","cmf\bmad\.bmad\bmm\testarch\knowledge\selective-testing.md"
"2025-12-02 19:27","2026-04-04","19.3","cmf\bmad\.bmad\bmm\testarch\knowledge\selector-resilience.md"
"2025-12-02 19:27","2026-04-04","20.9","cmf\bmad\.bmad\bmm\testarch\knowledge\test-healing-patterns.md"
"2025-12-02 19:27","2026-04-04","20.5","cmf\bmad\.bmad\bmm\testarch\knowledge\risk-governance.md"
"2025-12-02 19:27","2026-04-04","20.7","cmf\bmad\.bmad\bmm\testarch\knowledge\playwright-config.md"
"2025-12-02 19:27","2026-04-04","18.8","cmf\bmad\.bmad\bmm\testarch\knowledge\probability-impact.md"
"2025-12-02 19:27","2026-04-04","8.4","cmf\bmad\.bmad\bmm\testarch\knowledge\recurse.md"
"2025-12-02 19:27","2026-04-04","16.5","cmf\bmad\.bmad\bmm\testarch\knowledge\visual-debugging.md"
"2025-12-02 19:27","2026-04-04","0.2","cmf\bmad\.bmad\bmm\workflows\1-analysis\product-brief\product-brief.template.md"
"2025-12-02 19:27","2026-04-04","2.9","cmf\bmad\.bmad\bmm\workflows\1-analysis\product-brief\workflow.md"
"2025-12-02 19:27","2026-04-04","13.7","cmf\bmad\.bmad\bmm\testarch\knowledge\timing-debugging.md"
"2025-12-02 19:27","2026-04-04","14.4","cmf\bmad\.bmad\bmm\testarch\knowledge\test-levels-framework.md"
"2025-12-02 19:27","2026-04-04","11.2","cmf\bmad\.bmad\bmm\testarch\knowledge\test-priorities-matrix.md"
"2025-12-02 19:27","2026-04-04","24","cmf\bmad\.bmad\bmm\testarch\knowledge\test-quality.md"
"2025-12-02 19:27","2026-04-04","8.7","cmf\bmad\.bmad\bmm\testarch\knowledge\overview.md"
"2025-12-02 19:27","2026-04-04","22.7","cmf\bmad\.bmad\bmm\testarch\knowledge\feature-flags.md"
"2025-12-02 19:27","2026-04-04","6.6","cmf\bmad\.bmad\bmm\testarch\knowledge\file-utils.md"
"2025-12-02 19:27","2026-04-04","12.1","cmf\bmad\.bmad\bmm\testarch\knowledge\fixture-architecture.md"
"2025-12-02 19:27","2026-04-04","22.4","cmf\bmad\.bmad\bmm\testarch\knowledge\error-handling.md"
"2025-12-02 19:27","2026-04-04","27.5","cmf\bmad\.bmad\bmm\testarch\knowledge\contract-testing.md"
"2025-12-02 19:27","2026-04-04","15","cmf\bmad\.bmad\bmm\testarch\knowledge\data-factories.md"
"2025-12-02 19:27","2026-04-04","24","cmf\bmad\.bmad\bmm\testarch\knowledge\email-auth.md"
"2025-12-02 19:27","2026-04-04","15.9","cmf\bmad\.bmad\bmm\testarch\knowledge\network-first.md"
"2025-12-02 19:27","2026-04-04","8","cmf\bmad\.bmad\bmm\testarch\knowledge\network-recorder.md"
"2025-12-02 19:27","2026-04-04","26","cmf\bmad\.bmad\bmm\testarch\knowledge\nfr-criteria.md"
"2025-12-02 19:27","2026-04-04","7.6","cmf\bmad\.bmad\bmm\testarch\knowledge\network-error-monitor.md"
"2025-12-02 19:27","2026-04-04","11","cmf\bmad\.bmad\bmm\testarch\knowledge\fixtures-composition.md"
"2025-12-02 19:27","2026-04-04","8.1","cmf\bmad\.bmad\bmm\testarch\knowledge\intercept-network-call.md"
"2025-12-02 19:27","2026-04-04","7.8","cmf\bmad\.bmad\bmm\testarch\knowledge\log.md"
"2025-12-02 19:27","2026-04-04","6.8","cmf\bmad\.bmad\bmm\workflows\1-analysis\product-brief\steps\step-01-init.md"
"2025-12-02 19:27","2026-04-04","6","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\market-steps\step-05-competitive-analysis.md"
"2025-12-02 19:27","2026-04-04","19.1","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\market-steps\step-06-research-completion.md"
"2025-12-02 19:27","2026-04-04","5.4","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\technical-steps\step-01-init.md"
"2025-12-02 19:27","2026-04-04","10.1","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\market-steps\step-04-customer-decisions.md"
"2025-12-02 19:27","2026-04-04","9.3","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\market-steps\step-02-customer-behavior.md"
"2025-12-02 19:27","2026-04-04","7","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\market-steps\step-02-customer-insights.md"
"2025-12-02 19:27","2026-04-04","9.7","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\market-steps\step-03-customer-pain-points.md"
"2025-12-02 19:27","2026-04-04","21","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\technical-steps\step-06-research-synthesis.md"
"2025-12-02 19:27","2026-04-04","0.2","cmf\bmad\.bmad\bmm\workflows\2-plan-workflows\create-ux-design\ux-design-template.md"
"2025-12-02 19:27","2026-04-04","2","cmf\bmad\.bmad\bmm\workflows\2-plan-workflows\create-ux-design\workflow.md"
"2025-12-02 19:27","2026-04-04","8.1","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\technical-steps\step-05-implementation-research.md"
"2025-12-02 19:27","2026-04-04","9.5","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\technical-steps\step-02-technical-overview.md"
"2025-12-02 19:27","2026-04-04","10.1","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\technical-steps\step-03-integration-patterns.md"
"2025-12-02 19:27","2026-04-04","7.4","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\technical-steps\step-04-architectural-patterns.md"
"2025-12-02 19:27","2026-04-04","6.3","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\market-steps\step-01-init.md"
"2025-12-02 19:27","2026-04-04","8.2","cmf\bmad\.bmad\bmm\workflows\1-analysis\product-brief\steps\step-05-scope.md"
"2025-12-02 19:27","2026-04-04","7.9","cmf\bmad\.bmad\bmm\workflows\1-analysis\product-brief\steps\step-06-complete.md"
"2025-12-02 19:27","2026-04-04","0.3","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\research.template.md"
"2025-12-02 19:27","2026-04-04","8","cmf\bmad\.bmad\bmm\workflows\1-analysis\product-brief\steps\step-04-metrics.md"
"2025-12-02 19:27","2026-04-04","5.8","cmf\bmad\.bmad\bmm\workflows\1-analysis\product-brief\steps\step-01b-continue.md"
"2025-12-02 19:27","2026-04-04","7.1","cmf\bmad\.bmad\bmm\workflows\1-analysis\product-brief\steps\step-02-vision.md"
"2025-12-02 19:27","2026-04-04","7.6","cmf\bmad\.bmad\bmm\workflows\1-analysis\product-brief\steps\step-03-users.md"
"2025-12-02 19:27","2026-04-04","7.1","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\domain-steps\step-04-regulatory-focus.md"
"2025-12-02 19:27","2026-04-04","7.6","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\domain-steps\step-05-technical-trends.md"
"2025-12-02 19:27","2026-04-04","16.9","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\domain-steps\step-06-research-synthesis.md"
"2025-12-02 19:27","2026-04-04","9.7","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\domain-steps\step-03-competitive-landscape.md"
"2025-12-02 19:27","2026-04-04","8.1","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\workflow.md"
"2025-12-02 19:27","2026-04-04","5.3","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\domain-steps\step-01-init.md"
"2025-12-02 19:27","2026-04-04","8.8","cmf\bmad\.bmad\bmm\workflows\1-analysis\research\domain-steps\step-02-domain-analysis.md"
"2025-12-02 19:27","2026-04-04","15.8","cmf\bmad\.bmad\bmm\testarch\knowledge\component-tdd.md"
"2025-12-02 19:27","2026-04-04","5.8","cmf\bmad\.bmad\bmb\workflows-legacy\edit-module\README.md"
"2025-12-02 19:27","2026-04-04","2.8","cmf\bmad\.bmad\bmb\workflows-legacy\module-brief\checklist.md"
"2025-12-02 19:27","2026-04-04","6.8","cmf\bmad\.bmad\bmb\workflows-legacy\module-brief\instructions.md"
"2025-12-02 19:27","2026-04-04","11.7","cmf\bmad\.bmad\bmb\workflows-legacy\edit-module\instructions.md"
"2025-12-02 19:27","2026-04-04","10.7","cmf\bmad\.bmad\bmb\workflows-legacy\create-module\module-structure.md"
"2025-12-02 19:27","2026-04-04","4.9","cmf\bmad\.bmad\bmb\workflows-legacy\create-module\README.md"
"2025-12-02 19:27","2026-04-04","4.9","cmf\bmad\.bmad\bmb\workflows-legacy\edit-module\checklist.md"
"2025-12-02 19:27","2026-04-04","6.1","cmf\bmad\.bmad\bmm\agents\architect.md"
"2025-12-02 19:27","2026-04-04","5.4","cmf\bmad\.bmad\bmm\agents\dev.md"
"2025-12-02 19:27","2026-04-04","5.8","cmf\bmad\.bmad\bmm\agents\pm.md"
"2025-12-02 19:27","2026-04-04","5.5","cmf\bmad\.bmad\bmm\agents\analyst.md"
"2025-12-02 19:27","2026-04-04","9.8","cmf\bmad\.bmad\bmb\workflows-legacy\module-brief\README.md"
"2025-12-02 19:27","2026-04-04","3.7","cmf\bmad\.bmad\bmb\workflows-legacy\module-brief\template.md"
"2025-12-02 19:27","2026-04-04","4.2","cmf\bmad\.bmad\bmm\README.md"
"2025-12-02 19:27","2026-04-04","16.4","cmf\bmad\.bmad\bmb\workflows-legacy\create-module\instructions.md"
"2025-12-02 19:27","2026-04-04","8.3","cmf\bmad\.bmad\bmb\workflows\workflow-compliance-check\steps\step-02-workflow-validation.md"
"2025-12-02 19:27","2026-04-04","9.1","cmf\bmad\.bmad\bmb\workflows\workflow-compliance-check\steps\step-03-step-validation.md"
"2025-12-02 19:27","2026-04-04","10","cmf\bmad\.bmad\bmb\workflows\workflow-compliance-check\steps\step-04-file-validation.md"
"2025-12-02 19:27","2026-04-04","5.5","cmf\bmad\.bmad\bmb\workflows\workflow-compliance-check\steps\step-01-validate-goal.md"
"2025-12-02 19:27","2026-04-04","0.9","cmf\bmad\.bmad\bmb\workflows\edit-workflow\templates\validation-results.md"
"2025-12-02 19:27","2026-04-04","1","cmf\bmad\.bmad\bmb\workflows\edit-workflow\templates\workflow-analysis.md"
"2025-12-02 19:27","2026-04-04","3","cmf\bmad\.bmad\bmb\workflows\workflow-compliance-check\workflow.md"
"2025-12-02 19:27","2026-04-04","2.5","cmf\bmad\.bmad\bmb\workflows\workflow-compliance-check\templates\compliance-report.md"
"2025-12-02 19:27","2026-04-04","4.9","cmf\bmad\.bmad\bmb\workflows-legacy\create-module\brainstorm-context.md"
"2025-12-02 19:27","2026-04-04","6.4","cmf\bmad\.bmad\bmb\workflows-legacy\create-module\checklist.md"
"2025-12-02 19:27","2026-04-04","9.3","cmf\bmad\.bmad\bmb\workflows\workflow-compliance-check\steps\step-08-generate-report.md"
"2025-12-02 19:27","2026-04-04","10.4","cmf\bmad\.bmad\bmb\workflows\workflow-compliance-check\steps\step-05-intent-spectrum-validation.md"
"2025-12-02 19:27","2026-04-04","12.4","cmf\bmad\.bmad\bmb\workflows\workflow-compliance-check\steps\step-06-web-subprocess-validation.md"
"2025-12-02 19:27","2026-04-04","9.1","cmf\bmad\.bmad\bmb\workflows\workflow-compliance-check\steps\step-07-holistic-analysis.md"
"2025-12-02 19:27","2026-04-04","5.1","cmf\bmad\.bmad\bmm\agents\quick-flow-solo-dev.md"
"2025-12-02 19:27","2026-04-04","12.7","cmf\bmad\.bmad\bmm\docs\workflow-architecture-reference.md"
"2025-12-02 19:27","2026-04-04","14.5","cmf\bmad\.bmad\bmm\docs\workflow-document-project-reference.md"
"2025-12-02 19:27","2026-04-04","8.7","cmf\bmad\.bmad\bmm\docs\workflows-analysis.md"
"2025-12-02 19:27","2026-04-04","32.7","cmf\bmad\.bmad\bmm\docs\test-architecture.md"
"2025-12-02 19:27","2026-04-04","14.5","cmf\bmad\.bmad\bmm\docs\quick-start.md"
"2025-12-02 19:27","2026-04-04","8.3","cmf\bmad\.bmad\bmm\docs\README.md"
"2025-12-02 19:27","2026-04-04","15.2","cmf\bmad\.bmad\bmm\docs\scale-adaptive-system.md"
"2025-12-02 19:27","2026-04-04","9.6","cmf\bmad\.bmad\bmm\testarch\knowledge\auth-session.md"
"2025-12-02 19:27","2026-04-04","6.4","cmf\bmad\.bmad\bmm\testarch\knowledge\burn-in.md"
"2025-12-02 19:27","2026-04-04","19.8","cmf\bmad\.bmad\bmm\testarch\knowledge\ci-burn-in.md"
"2025-12-02 19:27","2026-04-04","8.6","cmf\bmad\.bmad\bmm\testarch\knowledge\api-request.md"
"2025-12-02 19:27","2026-04-04","5.3","cmf\bmad\.bmad\bmm\docs\workflows-implementation.md"
"2025-12-02 19:27","2026-04-04","14.5","cmf\bmad\.bmad\bmm\docs\workflows-planning.md"
"2025-12-02 19:27","2026-04-04","17.7","cmf\bmad\.bmad\bmm\docs\workflows-solutioning.md"
"2025-12-02 19:27","2026-04-04","11.2","cmf\bmad\.bmad\bmm\docs\quick-flow-solo-dev.md"
"2025-12-02 19:27","2026-04-04","6.2","cmf\bmad\.bmad\bmm\data\documentation-standards.md"
"2025-12-02 19:27","2026-04-04","1.4","cmf\bmad\.bmad\bmm\data\project-context-template.md"
"2025-12-02 19:27","2026-04-04","0.8","cmf\bmad\.bmad\bmm\data\README.md"
"2025-12-02 19:27","2026-04-04","5.3","cmf\bmad\.bmad\bmm\agents\ux-designer.md"
"2025-12-02 19:27","2026-04-04","6.2","cmf\bmad\.bmad\bmm\agents\sm.md"
"2025-12-02 19:27","2026-04-04","5.8","cmf\bmad\.bmad\bmm\agents\tea.md"
"2025-12-02 19:27","2026-04-04","6.9","cmf\bmad\.bmad\bmm\agents\tech-writer.md"
"2025-12-02 19:27","2026-04-04","21.3","cmf\bmad\.bmad\bmm\docs\faq.md"
"2025-12-02 19:27","2026-04-04","14.4","cmf\bmad\.bmad\bmm\docs\glossary.md"
"2025-12-02 19:27","2026-04-04","7","cmf\bmad\.bmad\bmm\docs\party-mode.md"
"2025-12-02 19:27","2026-04-04","19.7","cmf\bmad\.bmad\bmm\docs\enterprise-agentic-development.md"
"2025-12-02 19:27","2026-04-04","34.4","cmf\bmad\.bmad\bmm\docs\agents-guide.md"
"2025-12-02 19:27","2026-04-04","12.7","cmf\bmad\.bmad\bmm\docs\bmad-quick-flow.md"
"2025-12-02 19:27","2026-04-04","23.1","cmf\bmad\.bmad\bmm\docs\brownfield-guide.md"
"2025-12-02 19:27","2026-04-04","24.3","cmf\bmad\.bmad\bmm\workflows\testarch\atdd\instructions.md"
"2025-12-02 19:27","2026-04-04","22.3","cmf\bmad\.bmad\bmm\workflows\testarch\automate\checklist.md"
"2025-12-02 19:27","2026-04-04","43.2","cmf\bmad\.bmad\bmm\workflows\testarch\automate\instructions.md"
"2025-12-02 19:27","2026-04-04","13.5","cmf\bmad\.bmad\bmm\workflows\testarch\atdd\checklist.md"
"2025-12-02 19:27","2026-04-04","8.7","cmf\bmad\.bmad\bmm\workflows\generate-project-context\steps\step-02-generate.md"
"2025-12-02 19:27","2026-04-04","7.8","cmf\bmad\.bmad\bmm\workflows\generate-project-context\steps\step-03-complete.md"
"2025-12-02 19:27","2026-04-04","8.3","cmf\bmad\.bmad\bmm\workflows\testarch\atdd\atdd-checklist-template.md"
"2025-12-02 19:27","2026-04-04","13.3","cmf\bmad\.bmad\bmm\workflows\testarch\nfr-assess\checklist.md"
"2025-12-02 19:27","2026-04-04","21.4","cmf\bmad\.bmad\bmm\workflows\testarch\nfr-assess\instructions.md"
"2025-12-02 19:27","2026-04-04","11.9","cmf\bmad\.bmad\bmm\workflows\testarch\nfr-assess\nfr-report-template.md"
"2025-12-02 19:27","2026-04-04","14.3","cmf\bmad\.bmad\bmm\workflows\testarch\framework\instructions.md"
"2025-12-02 19:27","2026-04-04","6.6","cmf\bmad\.bmad\bmm\workflows\testarch\ci\checklist.md"
"2025-12-02 19:27","2026-04-04","14.3","cmf\bmad\.bmad\bmm\workflows\testarch\ci\instructions.md"
"2025-12-02 19:27","2026-04-04","10","cmf\bmad\.bmad\bmm\workflows\testarch\framework\checklist.md"
"2025-12-02 19:27","2026-04-04","5.8","cmf\bmad\.bmad\bmm\workflows\generate-project-context\steps\step-01-discover.md"
"2025-12-02 19:27","2026-04-04","9.9","cmf\bmad\.bmad\bmm\workflows\document-project\checklist.md"
"2025-12-02 19:27","2026-04-04","8","cmf\bmad\.bmad\bmm\workflows\document-project\instructions.md"
"2025-12-02 19:27","2026-04-04","5.7","cmf\bmad\.bmad\bmm\workflows\document-project\templates\deep-dive-template.md"
"2025-12-02 19:27","2026-04-04","4.8","cmf\bmad\.bmad\bmm\workflows\diagrams\create-wireframe\instructions.md"
"2025-12-02 19:27","2026-04-04","1.4","cmf\bmad\.bmad\bmm\workflows\diagrams\create-flowchart\checklist.md"
"2025-12-02 19:27","2026-04-04","10","cmf\bmad\.bmad\bmm\workflows\diagrams\create-flowchart\instructions.md"
"2025-12-02 19:27","2026-04-04","1","cmf\bmad\.bmad\bmm\workflows\diagrams\create-wireframe\checklist.md"
"2025-12-02 19:27","2026-04-04","42","cmf\bmad\.bmad\bmm\workflows\document-project\workflows\full-scan-instructions.md"
